text,processed_text,category
"I got less than what i asked for in the ATM, why?",i got less than what i asked for in the atm why,wrong_amount_of_cash_received
"I'm stuck here at your broken ATM and I don't know what to do next. Asked for 30 pounds, got 10. ATM said I got 30. Something very wrong here and I want my money now!",i m stuck here at your broken atm and i don t know what to do next asked for pounds got atm said i got something very wrong here and i want my money now,wrong_amount_of_cash_received
The machine only paid me a hundred when I wanted 20,the machine only paid me a hundred when i wanted,wrong_amount_of_cash_received
There was a fee charged when I paid with my card.,there was a fee charged when i paid with my card,card_payment_fee_charged
I received a fee I should not have.,i received a fee i should not have,card_payment_fee_charged
Why am I being a charged for using my card?,why am i being a charged for using my card,card_payment_fee_charged
Tell me why there is a fee for a card payment.,tell me why there is a fee for a card payment,card_payment_fee_charged
I don't understand why I'm being charged for using my card.,i don t understand why i m being charged for using my card,card_payment_fee_charged
I paid with my card so so why was I charged a transaction fee?,i paid with my card so so why was i charged a transaction fee,card_payment_fee_charged
"I shouldn't have been charged but I see a fee, why?",i shouldn t have been charged but i see a fee why,card_payment_fee_charged
"i made a payment with my card and was charged a fee, why would you do that",i made a payment with my card and was charged a fee why would you do that,card_payment_fee_charged
A fee came along with me paying with card,a fee came along with me paying with card,card_payment_fee_charged
I had to pay a fee when buying items with my card.,i had to pay a fee when buying items with my card,card_payment_fee_charged
Why is there a fee when I thought there would be no fees?,why is there a fee when i thought there would be no fees,card_payment_fee_charged
Why are there fees for using a card?,why are there fees for using a card,card_payment_fee_charged
I had to pay money for paying with my card.,i had to pay money for paying with my card,card_payment_fee_charged
"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",i m going on holiday to france for weeks with my family and the cat fluffy i just purchased from a currency exchange to ensure we don t run short but there appears to be a fee what is this for,card_payment_fee_charged
What are the reasons to be charged a fee on card payments?,what are the reasons to be charged a fee on card payments,card_payment_fee_charged
I paid with card and was charged a fee that shouldn't be there!,i paid with card and was charged a fee that shouldn t be there,card_payment_fee_charged
Why was I charged an extra fee when paying with card?,why was i charged an extra fee when paying with card,card_payment_fee_charged
I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,i noticed a new fee on my account i didn t know there were fees for these payments what is the policy,card_payment_fee_charged
I don't understand why I was charged an additional fee for this service. Can you clarify?,i don t understand why i was charged an additional fee for this service can you clarify,card_payment_fee_charged
Why is there a fee for using my card?,why is there a fee for using my card,card_payment_fee_charged
Why was my transaction charged an extra fee when paying with my card?,why was my transaction charged an extra fee when paying with my card,card_payment_fee_charged
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",where can i find out the fee structure for my account i have been charged fees for some transactions but not for other ones i can t find a pattern in these fees,card_payment_fee_charged
"On a card payment, why is there a fee?",on a card payment why is there a fee,card_payment_fee_charged
Why did I get charged a fee for my card payment?,why did i get charged a fee for my card payment,card_payment_fee_charged
Why are you charging me fees for using my card?,why are you charging me fees for using my card,card_payment_fee_charged
What is the extra fee that showed up on my card?,what is the extra fee that showed up on my card,card_payment_fee_charged
Why was I charged a fee for using my card,why was i charged a fee for using my card,card_payment_fee_charged
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,let me know when i get charged extra for payments i saw on the app a fee i wasn t forewarned about,card_payment_fee_charged
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,i was charged a fee for using my card can i check that in any way it seems like there are occasions that i am charge for fees can you elaborate this,card_payment_fee_charged
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,i got charged a service fee on my account can it be waived since i didn t know about it before,card_payment_fee_charged
